id,reading,writing,normalizedReading,playReading,zh,level,script
n3_0629,ジーンズ,ジーンズ,じいんず,ジーンズ,牛仔褲,N3,katakana
n3_0630,ジャケット,ジャケット,じゃけっと,ジャケット,夾克、外套,N3,katakana
n3_0631,せいふく,制服,せいふく,せいふく,制服、制式服裝,N3,kanji
n3_0632,そで,袖,そで,そで,袖子、衣袖,N3,kanji
n3_0633,ティーシャツ,ティーシャツ,てぃしゃつ,ティーシャツ,T恤,N3,katakana
n3_0634,パンツ,パンツ,ぱんつ,パンツ,內褲、短褲、運動短褲,N3,katakana
n3_0635,パンプス,パンプス,ぱんぷす,パンプス,女用高跟鞋、包鞋,N3,katakana
n3_0636,ぴったり,ぴったり,ぴったり,ぴったり,正合適、緊密,N3,hiragana
n3_0637,ブラウス,ブラウス,ぶらうす,ブラウス,女用襯衫、罩衫,N3,katakana
n3_0638,ぼろぼろ,ぼろぼろ,ぼろぼろ,ぼろぼろ,破爛不堪、零散,N3,hiragana
n3_0639,きがえ,着替え,きがえ,きがえ,換衣服、換洗衣物,N3,kanji
n3_0640,スカーフ,スカーフ,すかあふ,スカーフ,圍巾、披肩,N3,katakana
n3_0641,ストッキング,ストッキング,すとっきんぐ,ストッキング,褲襪、長筒襪,N3,katakana
n3_0642,スニーカー,スニーカー,すにいかあ,スニーカー,運動鞋,N3,katakana
n3_0643,ぞうり,草履,ぞうり,ぞうり,草履、日式草鞋,N3,kanji
n3_0644,ソックス,ソックス,そっくす,ソックス,短襪,N3,katakana
n3_0645,バッグ,バッグ,ばっぐ,バッグ,手提包,N3,katakana
n3_0646,ベルト,ベルト,べると,ベルト,皮帶、腰帶、傳送帶,N3,katakana
n3_0647,ヘルメット,ヘルメット,へるめっと,ヘルメット,安全帽、鋼盔,N3,katakana
n3_0648,マフラー,マフラー,まふらあ,マフラー,圍巾、消音器,N3,katakana
n3_0649,しり,尻,しり,しり,屁股、臀部、末端,N3,kanji
n3_0650,バランス,バランス,ばらんす,バランス,平衡、均衡、均等,N3,katakana
n3_0651,ひふ,皮膚,ひふ,ひふ,皮膚、肌膚,N3,kanji
n3_0652,ほね,骨,ほね,ほね,骨頭、骨骼、要點,N3,kanji
n3_0653,むける,剥ける,むける,むける,剝落、脫落,N3,kanji
n3_0654,もむ,揉む,もむ,もむ,揉、按摩、推擠,N3,kanji
n3_0655,かぐ,嗅ぐ,かぐ,かぐ,聞、嗅,N3,kanji
n3_0656,かみのけ,髪の毛,かみのけ,かみのけ,頭髮,N3,kanji
n3_0657,くちびる,唇,くちびる,くちびる,嘴唇,N3,kanji
n3_0658,だまる,黙る,だまる,だまる,沉默、不說話,N3,kanji
n3_0659,ひたい,額,ひたい,ひたい,額頭、前額,N3,kanji
n3_0661,まつげ,まつ毛,まつげ,まつげ,睫毛,N3,kanji
n3_0662,まぶた,瞼,まぶた,まぶた,眼皮,N3,kanji
n3_0663,みかける,見掛ける,みかける,みかける,看見、偶然看到,N3,kanji
n3_0664,あしくび,足首,あしくび,あしくび,腳踝,N3,kanji
n3_0665,おやゆび,親指,おやゆび,おやゆび,拇指、大拇指,N3,kanji
n3_0666,かかと,踵,かかと,かかと,腳跟、後腳跟,N3,kanji
n3_0667,つめ,爪,つめ,つめ,指甲,N3,kanji
n3_0668,くすりゆび,薬指,くすりゆび,くすりゆび,無名指,N3,kanji
n3_0669,こゆび,小指,こゆび,こゆび,小指、尾指,N3,kanji
n3_0670,だく,抱く,だく,だく,抱、懷有,N3,kanji
n3_0671,たたく,叩く,たたく,たたく,敲、拍打、批評,N3,kanji
n3_0672,つなぐ,繋ぐ,つなぐ,つなぐ,連接、繫上、維繫,N3,kanji
n3_0673,つまさき,爪先,つまさき,つまさき,腳尖、鞋尖,N3,kanji
n3_0674,てくび,手首,てくび,てくび,手腕,N3,kanji
n3_0675,てのこう,手の甲,てのこう,てのこう,手背,N3,kanji
n3_0676,てのひら,手の平・掌,てのひら,てのひら,手掌,N3,kanji
n3_0677,なかゆび,中指,なかゆび,なかゆび,中指、第三根手指,N3,kanji
n3_0678,なぐる,殴る,なぐる,なぐる,毆打、揍,N3,kanji
n3_0679,ならす,鳴らす,ならす,ならす,使發出聲音、按響、弄響,N3,kanji
n3_0680,にぎる,握る,にぎる,にぎる,握、抓住、掌握,N3,kanji
n3_0681,ぬらす,濡らす,ぬらす,ぬらす,浸濕、淋濕、沾濕,N3,kanji
n3_0682,はら,腹,はら,はら,肚子、腹部、心裡,N3,kanji
n3_0683,ばらばら,ばらばら,ばらばら,ばらばら,零散、凌亂,N3,hiragana
n3_0684,ひざ,膝,ひざ,ひざ,膝蓋,N3,kanji
n3_0685,ひじ,肘,ひじ,ひじ,手肘,N3,kanji
n3_0686,ひとさしゆび,人差し指,ひとさしゆび,ひとさしゆび,食指,N3,kanji
n3_0687,まげる,曲げる,まげる,まげる,彎曲、改變、歪曲,N3,kanji
n3_0688,いっしょう,一生,いっしょう,いっしょう,一生、終生,N3,kanji
n3_0689,いのち,命,いのち,いのち,生命、命、壽命,N3,kanji
n3_0690,うむ,産む,うむ,うむ,生、產生,N3,kanji
n3_0691,せいねんがっぴ,生年月日,せいねんがっぴ,せいねんがっぴ,出生年月日、生日,N3,kanji
n3_0692,たんじょう,誕生,たんじょう,たんじょう,誕生、出生、成立,N3,kanji
n3_0693,おい,老い,おい,おい,老年、衰老,N3,kanji
n3_0694,こうれい,高齢,こうれい,こうれい,高齡,N3,kanji
n3_0695,しご,死後,しご,しご,死後、死去之後,N3,kanji
n3_0696,せいぜん,生前,せいぜん,せいぜん,生前、生存時,N3,kanji
n3_0697,けんこう,健康,けんこう,けんこう,健康、健全,N3,kanji
n3_0698,たいじゅう,体重,たいじゅう,たいじゅう,體重,N3,kanji
n3_0699,のびる,伸びる,のびる,のびる,伸長、增加、進步,N3,kanji
n3_0700,はみがき,歯磨き,はみがき,はみがき,刷牙、牙膏,N3,kanji
n3_0701,はやす,生やす,はやす,はやす,使長出、留（鬍子等）,N3,kanji
n3_0702,かゆい,痒い,かゆい,かゆい,癢的,N3,kanji
n3_0703,ぐっすり,ぐっすり,ぐっすり,ぐっすり,熟睡,N3,hiragana
n3_0704,しゃっくり,しゃっくり,しゃっくり,しゃっくり,打嗝,N3,hiragana
n3_0705,たいりょく,体力,たいりょく,たいりょく,體力,N3,kanji
n3_0706,つかれ,疲れ,つかれ,つかれ,疲勞、疲倦,N3,kanji
n3_0707,どきどき,どきどき,どきどき,どきどき,心跳加速、忐忑不安,N3,hiragana
n3_0708,ぬける,抜ける,ぬける,ぬける,脫落、漏掉、穿過,N3,kanji
n3_0709,よわまる,弱まる,よわまる,よわまる,變弱、衰弱,N3,kanji
n3_0710,いためる,傷める・痛める,いためる,いためる,弄傷、損傷、疼痛,N3,kanji
n3_0711,ウイルス,ウイルス,ういるす,ウイルス,病毒,N3,katakana
n3_0712,しゅじゅつ,手術,しゅじゅつ,しゅじゅつ,手術、開刀,N3,kanji
n3_0713,しょうじょう,症状,しょうじょう,しょうじょう,症狀,N3,kanji
n3_0714,じょうたい,状態,じょうたい,じょうたい,狀態、情況,N3,kanji
n3_0715,ダウン,ダウン,だうん,ダウン,倒下、下降、停機,N3,katakana
n3_0716,ちりょう,治療,ちりょう,ちりょう,治療,N3,kanji
n3_0717,ぼう,防,ぼう,ぼう,防備、防止、堤防,N3,kanji
n3_0718,ほうたい,包帯,ほうたい,ほうたい,繃帶,N3,kanji
n3_0719,くさい,臭い,くさい,くさい,臭的,N3,kanji
n3_0720,けつえき,血液,けつえき,けつえき,血液、血,N3,kanji
n3_0721,なみだ,涙,なみだ,なみだ,眼淚,N3,kanji
n3_0722,ふくむ,含む,ふくむ,ふくむ,包含、含有、含在嘴裡,N3,kanji
n3_0723,あらわす,現す,あらわす,あらわす,顯現、表現出,N3,kanji
n3_0724,しょうじょ,少女,しょうじょ,しょうじょ,少女、女孩子,N3,kanji
n3_0725,しょうねん,少年,しょうねん,しょうねん,少年、男孩子,N3,kanji
n3_0726,せいじん,成人,せいじん,せいじん,成人、成年人,N3,kanji
n3_0727,ちゅうこうねん,中高年,ちゅうこうねん,ちゅうこうねん,中高年、中老年,N3,kanji
n3_0728,ちゅうねん,中年,ちゅうねん,ちゅうねん,中年、中年時期,N3,kanji
n3_0729,としうえ,年上,としうえ,としうえ,年長、年紀較大,N3,kanji
n3_0730,としより,年寄り,としより,としより,老人、年長者,N3,kanji
n3_0731,ミス,ミス,みす,ミス,小姐、姑娘,N3,katakana
n3_0732,めうえ,目上,めうえ,めうえ,長輩、上司,N3,kanji
n3_0733,ろうじん,老人,ろうじん,ろうじん,老人、老年人,N3,kanji
n3_0734,アマチュア,アマチュア,あまちゅあ,アマチュア,業餘人士、業餘選手,N3,katakana
n3_0735,いもうとさん,妹さん,いもうとさん,いもうとさん,妹妹、令妹,N3,kanji
n3_0736,おまごさん,お孫さん,おまごさん,おまごさん,孫子、孫女（敬稱）,N3,kanji
n3_0737,グループ,グループ,ぐるうぷ,グループ,團體、小組、群組,N3,katakana
n3_0738,こいびと,恋人,こいびと,こいびと,戀人、情人,N3,kanji
n3_0739,こうれいしゃ,高齢者,こうれいしゃ,こうれいしゃ,高齡者、年長者,N3,kanji
n3_0740,しじん,詩人,しじん,しじん,詩人、寫詩的人,N3,kanji
n3_0741,しょくにん,職人,しょくにん,しょくにん,工匠,N3,kanji
n3_0742,しりあい,知り合い,しりあい,しりあい,認識的人、熟人,N3,kanji
n3_0743,スター,スター,すたあ,スター,明星、主角、星星,N3,katakana
n3_0744,だん,団,だん,だん,團體、團,N3,kanji
n3_0745,だんたい,団体,だんたい,だんたい,團體、集體,N3,kanji
n3_0746,ちょう,長,ちょう,ちょう,首長、長處、年長,N3,kanji
n3_0747,どくしん,独身,どくしん,どくしん,單身,N3,kanji
n3_0748,ベテラン,ベテラン,べてらん,ベテラン,老手、內行,N3,katakana
n3_0749,ボランティア,ボランティア,ぼらんてぃあ,ボランティア,志工、義工,N3,katakana
n3_0750,やぬし,家主,やぬし,やぬし,房東、房主、戶主,N3,kanji
n3_0751,ゆうじん,友人,ゆうじん,ゆうじん,友人、朋友,N3,kanji
n3_0752,リーダー,リーダー,りいだあ,リーダー,領導者、隊長,N3,katakana
n3_0753,イメージ,イメージ,いめえじ,イメージ,形象、印象、意象,N3,katakana
n3_0754,おしゃれ,お洒落,おしゃれ,おしゃれ,時髦、愛打扮,N3,kanji
n3_0755,かっこういい,格好いい,かっこういい,かっこういい,帥氣、好看,N3,kanji
n3_0756,けしょう,化粧,けしょう,けしょう,化妝、修飾、裝飾,N3,kanji
n3_0757,そっくり,そっくり,そっくり,そっくり,一模一樣、完全,N3,hiragana
n3_0758,はで,派手,はで,はで,華麗、花俏,N3,kanji
n3_0759,びじん,美人,びじん,びじん,美女、漂亮的人,N3,kanji
n3_0760,あわてる,慌てる,あわてる,あわてる,慌張、匆忙,N3,kanji
n3_0761,いじわる,意地悪,いじわる,いじわる,刻薄、刁難、作弄,N3,kanji
n3_0762,いたずら,悪戯,いたずら,いたずら,惡作劇、淘氣,N3,kanji
n3_0763,いらいら,いらいら,いらいら,いらいら,焦躁、煩躁,N3,hiragana
n3_0764,おとなしい,大人しい,おとなしい,おとなしい,溫順、老實、樸素,N3,kanji
n3_0765,きちんと,きちんと,きちんと,きちんと,整齊地、確實地、準時地,N3,hiragana
n3_0766,けち,けち,けち,けち,小氣、吝嗇,N3,hiragana
n3_0767,しょうきょくてき,消極的,しょうきょくてき,しょうきょくてき,消極的、不積極,N3,kanji
n3_0768,ばか,馬鹿,ばか,ばか,笨、愚蠢,N3,kanji
n3_0769,やるき,やる気,やるき,やるき,幹勁、意願,N3,kanji
n3_0770,カップル,カップル,かっぷる,カップル,情侶、一對,N3,katakana
n3_0771,コミュニケーション,コミュニケーション,こみゅにけえしょん,コミュニケーション,溝通、交流,N3,katakana
n3_0772,したしい,親しい,したしい,したしい,親近、親密,N3,kanji
n3_0773,すれちがう,すれ違う,すれちがう,すれちがう,錯身而過、錯過、不一致,N3,kanji
n3_0774,ちかづける,近付ける,ちかづける,ちかづける,使接近、靠近,N3,kanji
n3_0775,デート,デート,でえと,デート,約會,N3,katakana
n3_0776,であう,出会う,であう,であう,遇見、碰見,N3,kanji
n3_0777,パートナー,パートナー,ぱあとなあ,パートナー,夥伴、合作對象、伴侶,N3,katakana
n3_0778,はなしあう,話し合う,はなしあう,はなしあう,討論、協商,N3,kanji
n3_0779,みおくり,見送り,みおくり,みおくり,送行、暫緩,N3,kanji
n3_0780,いったい,一体,いったい,いったい,一體、究竟、到底,N3,kanji
n3_0781,ちょうじょ,長女,ちょうじょ,ちょうじょ,長女、大女兒,N3,kanji
n3_0782,ふうふ,夫婦,ふうふ,ふうふ,夫妻、夫婦,N3,kanji
n3_0783,みょうじ,名字・苗字,みょうじ,みょうじ,姓、姓氏,N3,kanji
n3_0784,めい,姪,めい,めい,姪女、外甥女,N3,kanji
n3_0785,もち,持ち,もち,もち,持有、耐用度、持久性,N3,kanji
n3_0786,ゆらす,揺らす,ゆらす,ゆらす,搖動、晃動,N3,kanji
n3_0787,りこん,離婚,りこん,りこん,離婚、解除婚姻,N3,kanji
n3_0788,せいぶつ,生物,せいぶつ,せいぶつ,生物、有生命的東西,N3,kanji
n3_0789,さくら,桜,さくら,さくら,櫻花、櫻花樹、淡紅色,N3,kanji
n3_0790,はえる,生える,はえる,はえる,生長、長出,N3,kanji
n3_0791,ひょうほん,標本,ひょうほん,ひょうほん,標本、樣本,N3,kanji
n3_0792,フルーツ,フルーツ,ふるうつ,フルーツ,水果,N3,katakana
n3_0793,かがくはんのう,化学反応,かがくはんのう,かがくはんのう,化學反應,N3,kanji
n3_0794,ダイヤモンド,ダイヤモンド,だいやもんど,ダイヤモンド,鑽石,N3,katakana
n3_0795,リサイクル,リサイクル,りさいくる,リサイクル,回收、再利用,N3,katakana
n3_0796,エネルギー,エネルギー,えねるぎい,エネルギー,能源、精力,N3,katakana
n3_0797,けむり,煙,けむり,けむり,煙、煙霧,N3,kanji
n3_0798,もやす,燃やす,もやす,もやす,燃燒、點燃、激起,N3,kanji
n3_0799,ウール,ウール,ううる,ウール,羊毛、毛織品,N3,katakana
n3_0800,きれる,切れる,きれる,きれる,斷掉、用完、到期,N3,kanji
n3_0801,コットン,コットン,こっとん,コットン,棉、棉花,N3,katakana
n3_0802,シルク,シルク,しるく,シルク,絲、絲綱、生絲,N3,katakana
n3_0803,てっこう,鉄鋼,てっこう,てっこう,鋼鐵,N3,kanji
n3_0804,ビニール,ビニール,びにいる,ビニール,乙烯基、乙烯基樹脂、塑膠,N3,katakana
n3_0805,プラスチック,プラスチック,ぷらすちっく,プラスチック,塑膠,N3,katakana
n3_0806,ポリエステル,ポリエステル,ぽりえすてる,ポリエステル,聚乙稀、人工纖維,N3,katakana
n3_0807,いじょうきしょう,異常気象,いじょうきしょう,いじょうきしょう,気候異常,N3,kanji
n3_0808,いんりょく,引力,いんりょく,いんりょく,物體互相吸引的力量,N3,kanji
n3_0809,おんど,温度,おんど,おんど,温度、熱度,N3,kanji
n3_0810,くれ,暮れ,くれ,くれ,日暮傍晩、季末、年末,N3,kanji
n3_0811,しっけ,湿気,しっけ,しっけ,濕氣,N3,kanji
n3_0812,しつど,湿度,しつど,しつど,濕度,N3,kanji
n3_0813,ちきゅう,地球,ちきゅう,ちきゅう,地球、我們居住的星球,N3,kanji
n3_0814,つゆ,梅雨,つゆ,つゆ,梅雨、梅雨季,N3,kanji
n3_0815,ふかまる,深まる,ふかまる,ふかまる,加深、變深,N3,kanji
n3_0816,まっくら,真っ暗,まっくら,まっくら,黯淡,N3,kanji
n3_0817,まぶしい,敗しい,まぶしい,まぶしい,耀眼、刺眼的華麗礁目的、鮮諸的,N3,kanji
n3_0818,むしあつい,蒸し暑い,むしあつい,むしあつい,悶熱的,N3,kanji
n3_0819,うまる,埋まる,うまる,うまる,被埋上、填滿、堵住、彌補、補齊,N3,kanji
n3_0820,すいてき,水滴,すいてき,すいてき,水滴、硯水壺,N3,kanji
n3_0821,ちらす,散らす,ちらす,ちらす,把...分散開、騙散、吹散、濡,N3,kanji
n3_0822,ちる,散る,ちる,ちる,凋謝散漫落離散、分散、遍佈,N3,kanji
n3_0823,つもる,積もる,つもる,つもる,積堆積、累積、佑計、計算,N3,kanji
n3_0824,つよまる,強まる,つよまる,つよまる,強起來、加強、增強,N3,kanji
n3_0825,とく,溶く,とく,とく,溶解、化開、溶入,N3,kanji
n3_0826,とける,溶ける,とける,とける,溶解、融化,N3,kanji
n3_0827,ながす,流す,ながす,ながす,使流動、沖走、使漂走、流、放逐、使流產、傳播、洗掉,N3,kanji
n3_0828,ながれる,流れる,ながれる,ながれる,中〒流動漂流、飄動、傳布、流禾、流浪、傾向、流產、作罷、偏,N3,kanji
n3_0829,やぶれる,破れる,やぶれる,やぶれる,破損損傷、破壊破裂被打破、失敗,N3,kanji
n3_0830,あな,穴,あな,あな,洞、孔、缺點,N3,kanji
n3_0831,こきょう,故郷,こきょう,こきょう,故鄉,N3,kanji
n3_0832,しぜん,自然,しぜん,しぜん,副自然、天然、大自然自然界,N3,kanji
n3_0833,じばん,地盤,じばん,じばん,地基、地麵、地盤勢力範園,N3,kanji
n3_0834,わん,湾,わん,わん,灣、海灣,N3,kanji
n3_0835,ちほう,地方,ちほう,ちほう,地方、地區,N3,kanji
n3_0836,どこか,どこか,どこか,どこか,售春哪裡是、豈止、非但,N3,hiragana
n3_0837,はたけ,畑,はたけ,はたけ,田地早田、専業的領域,N3,kanji
n3_0838,かこむ,囲む,かこむ,かこむ,圍上、包圍、圍攻,N3,kanji
n3_0839,せけん,世間,せけん,せけん,世間、社會,N3,kanji
n3_0840,ちか,地下,ちか,ちか,地下、陰間、地下,N3,kanji
n3_0841,ちく,地区,ちく,ちく,地區、地區苦家殘,N3,kanji
n3_0842,ちゅうしん,中心,ちゅうしん,ちゅうしん,中心、當中、中心、重點、焦點、心地、中心人物,N3,kanji
n3_0843,とうよう,東洋,とうよう,とうよう,東洋、亞洲東方,N3,kanji
n3_0844,ところどころ,所々,ところどころ,ところどころ,處處、各處、到處都是,N3,kanji
n3_0845,はんい,範囲,はんい,はんい,範圍界線,N3,kanji
n3_0846,ひろまる,広まる,ひろまる,ひろまる,擴大、傳播、遍及,N3,kanji
n3_0847,ひろめる,広める,ひろめる,ひろめる,擴大、增廣、普有及、推廣、披洲,N3,kanji
n3_0848,よのなか,世の中,よのなか,よのなか,社會、世間,N3,kanji
n3_0849,かしょ,箇所,かしょ,かしょ,地方、處所,N3,kanji
n3_0850,くだる,下る,くだる,くだる,下降、下去、下達,N3,kanji
n3_0851,しょうめん,正面,しょうめん,しょうめん,正麵、對麵、直接、麵對麵,N3,kanji
n3_0852,しるし,印,しるし,しるし,記號、符號、象徴、標記、微章、表示、紀念、商標,N3,kanji
n3_0853,とじょう,途上,とじょう,とじょう,路上、中塗,N3,kanji
n3_0854,ななめ,斜め,ななめ,ななめ,斜、傾斜、不一般、不同往常,N3,kanji
n3_0855,ふたて,二手,ふたて,ふたて,各兩路,N3,kanji
n3_0856,むかい,向かい,むかい,むかい,正對麵,N3,kanji
n3_0857,むき,向き,むき,むき,方向、適合,N3,kanji
n3_0858,もくてきち,目的地,もくてきち,もくてきち,目的地、要到達的地方,N3,kanji
n3_0859,りょうがわ,両側,りょうがわ,りょうがわ,兩側,N3,kanji
n3_0860,かん,館,かん,かん,館、建築物,N3,kanji
n3_0861,くやくしょ,区役所,くやくしょ,くやくしょ,東京都特別區與政令指定都市所屬、區公所,N3,kanji
n3_0862,けいさつしょ,警察署,けいさつしょ,けいさつしょ,今警察點,N3,kanji
n3_0863,こうみんかん,公民館,こうみんかん,こうみんかん,文化館、活動中心,N3,kanji
n3_0864,しやくしょ,市役所,しやくしょ,しやくしょ,市政府、市政廳人,N3,kanji
n3_0865,しょうぼうしょ,消防署,しょうぼうしょ,しょうぼうしょ,消防局、消防署,N3,kanji
n3_0866,にゅうこくかんりきょく,入管理局,にゅうこくかんりきょく,にゅうこくかんりきょく,入國管理局,N3,kanji
n3_0867,ほけんじょ,保健所,ほけんじょ,ほけんじょ,保健所、衛生所,N3,kanji
n3_0868,げきじょう,劇場,げきじょう,げきじょう,劇院、劇場、電影院,N3,kanji
n3_0869,ふろや,風呂屋,ふろや,ふろや,浴池、澡堂,N3,kanji
n3_0870,ホール,ホール,ほおる,ホール,大廳、會場,N3,katakana
n3_0871,ほいくえん,保育園,ほいくえん,ほいくえん,幼稚園、保育園,N3,kanji
n3_0872,あつまり,集まり,あつまり,あつまり,聚會、集合,N3,kanji
n3_0873,オープン,オープン,おおぷん,オープン,開放、公開、無蓋、散符、露天、野外,N3,katakana
n3_0874,コンビニ,コンビニ,こんびに,コンビニ,便利商店,N3,katakana
n3_0875,しょうばい,商売,しょうばい,しょうばい,軍人經商、買賣、生意、職業、行業,N3,kanji
n3_0876,チケット,チケット,ちけっと,チケット,偶票、券車票、入坦券、機飄,N3,katakana
n3_0877,ちゅうもん,注文,ちゅうもん,ちゅうもん,點餐、訂購,N3,kanji
n3_0878,バーゲンセール,バーゲンセール,ばあげんせえる,バーゲンセール,廉價出售、大拍賣生,N3,katakana
n3_0879,ばいてん,売店,ばいてん,ばいてん,小賣店入,N3,kanji
n3_0880,しゃ,社,しゃ,しゃ,公司、報社,N3,kanji
n3_0881,とうさん,倒産,とうさん,とうさん,百破產、倒閉,N3,kanji
n3_0882,ほうもん,訪問,ほうもん,ほうもん,拜訪、訪問,N3,kanji
n3_0883,かたみち,片道,かたみち,かたみち,單程、單方麵,N3,kanji
n3_0884,けいゆ,経由,けいゆ,けいゆ,經過、經由,N3,kanji
n3_0885,じゅうたい,渋滞,じゅうたい,じゅうたい,塞車、停滯,N3,kanji
n3_0886,スピード,スピード,すぴいど,スピード,速度,N3,katakana
n3_0887,そくど,速度,そくど,そくど,速度、快慢程度,N3,kanji
n3_0888,ダイヤ,ダイヤ,だいや,ダイヤ,仙石、列,N3,katakana
n3_0889,たかめる,高める,たかめる,たかめる,提高、提升,N3,kanji
n3_0890,ていきけん,定期券,ていきけん,ていきけん,信定期車票、月票,N3,kanji
n3_0891,ていりゅうじょ,停留所,ていりゅうじょ,ていりゅうじょ,公車站、電車站區,N3,kanji
n3_0892,とおりこす,通り越す,とおりこす,とおりこす,送思、越組、停通越,N3,kanji
n3_0893,とばす,飛ばす,とばす,とばす,使飛起、跳過,N3,kanji
n3_0894,ドライブ,ドライブ,どらいぶ,ドライブ,功開車遊玩、和兜風,N3,katakana
n3_0895,のせる,乗せる,のせる,のせる,二放在高處、放到...、裝載、使搭乘、參加、騙人、誘揚、記載、刊登、合,N3,kanji
n3_0896,プレーキ,プレーキ,ぷれえき,プレーキ,煞車、制止、控制、潑冷水,N3,katakana
n3_0897,めんきよ,免許,めんきよ,めんきよ,批准許可許可證,N3,kanji
n3_0898,ラッシュ,ラッシュ,らっしゅ,ラッシュ,尖峰時段、擁擠,N3,katakana
n3_0899,ロケット,ロケット,ろけっと,ロケット,火箭發動機、火箭彈、狼煙火,N3,katakana
n3_0900,かいさつぐち,改札口,かいさつぐち,かいさつぐち,剪票口,N3,kanji
n3_0901,かいそく,快速,かいそく,かいそく,外形動快速、高速度,N3,kanji
n3_0902,かくえきていしゃ,各駅停車,かくえきていしゃ,かくえきていしゃ,指電車各站都停車、普通車,N3,kanji
n3_0903,しんかんせん,新幹線,しんかんせん,しんかんせん,日本鐵道新幹線,N3,kanji
n3_0904,つなげる,繋げる,つなげる,つなげる,連接、維臣,N3,kanji
n3_0905,とくべつきゅうこう,特別急行,とくべつきゅうこう,とくべつきゅうこう,特別快車、特快車,N3,kanji
n3_0906,のぼり,上り,のぼり,のぼり,上行、往上,N3,kanji
n3_0907,のりかえ,乗り換え,のりかえ,のりかえ,換乗、履乗、履描,N3,kanji
n3_0908,のりこし,乗り越し,のりこし,のりこし,坐過站,N3,kanji
n3_0909,ふみきり,踏切,ふみきり,ふみきり,平交道、道口、決心,N3,kanji
n3_0910,ホーム,ホーム,ほおむ,ホーム,月臺,N3,katakana
n3_0911,むかえ,迎え,むかえ,むかえ,迎接、去迎接的人、接、請,N3,kanji
n3_0912,れっしゃ,列車,れっしゃ,れっしゃ,列車火車,N3,kanji
n3_0913,つむ,積む,つむ,つむ,累積、堆積、装載、積蓄積,N3,kanji
n3_0914,どうろ,道路,どうろ,どうろ,道路、車輛行走的路,N3,kanji
n3_0915,パイク,パイク,ぱいく,パイク,胸踏車、摩批車,N3,katakana
n3_0916,ぶつける,ぶつける,ぶつける,ぶつける,扔、投、碰、撞碰上、崗上、正當、恰逢、衝突矛盾,N3,hiragana
n3_0917,レンタル,レンタル,れんたる,レンタル,出租、出賃、租金,N3,katakana
n3_0918,あてな,宛名,あてな,あてな,收件人姓名地址,N3,kanji
n3_0919,インターネット,インターネット,いんたあねっと,インターネット,綱路蝦,N3,katakana
n3_0920,かきとめ,書留,かきとめ,かきとめ,掛號信,N3,kanji
n3_0921,こうくうびん,航空便,こうくうびん,こうくうびん,航空郵件空運列,N3,kanji
n3_0922,こづつみ,小包,こづつみ,こづつみ,所寄理、回,N3,kanji
n3_0923,そくたつ,速達,そくたつ,そくたつ,本功快速信件導,N3,kanji
n3_0924,たくはいびん,宅配便,たくはいびん,たくはいびん,宅急便,N3,kanji
n3_0925,つながる,繋がる,つながる,つながる,相連、連接、聯繫、排隊、排,N3,kanji
n3_0926,ふなびん,船便,ふなびん,ふなびん,船運,N3,kanji
n3_0927,やりとり,やり取り,やりとり,やりとり,交換、互換、授受,N3,kanji
n3_0928,ゆうそう,郵送,ゆうそう,ゆうそう,郵寄,N3,kanji
n3_0929,ゆうびん,郵便,ゆうびん,ゆうびん,郵政、郵件,N3,kanji
n3_0930,アンケート,アンケート,あんけえと,アンケート,問卷調查、民意測驗,N3,katakana
n3_0931,しらせ,知らせ,しらせ,しらせ,通知、預兆、前兆,N3,kanji
n3_0932,せんでん,宣伝,せんでん,せんでん,宣傳、廣告,N3,kanji
n3_0933,はやる,流行る,はやる,はやる,流行、興盛,N3,kanji
n3_0934,よせる,寄せる,よせる,よせる,本一他二靠近、移近、聚集、匯集、集中、加、投靠、寄身,N3,kanji
n3_0935,アナウンス,アナウンス,あなうんす,アナウンス,廣播、報告還知,N3,katakana
n3_0936,インタビュー,インタビュー,いんたびゅう,インタビュー,旬時會麵接見、訪問、採訪,N3,katakana
n3_0937,ちょうかん,朝刊,ちょうかん,ちょうかん,早報,N3,kanji
n3_0938,ドキュメンタリー,ドキュメンタリー,どきゅめんたりい,ドキュメンタリー,紀錄、紀實、紀錄片,N3,katakana
n3_0939,マスコミ,マスコミ,ますこみ,マスコミ,透過報紙、廣告、電視或電影等向,N3,katakana
n3_0940,ゆうかん,夕刊,ゆうかん,ゆうかん,晚報,N3,kanji
n3_0941,オリンピック,オリンピック,おりんぴっく,オリンピック,奧林匹克,N3,katakana
n3_0942,チーム,チーム,ちいむ,チーム,隊伍、團隊,N3,katakana
n3_0943,トレーニング,トレーニング,とれえにんぐ,トレーニング,各色訓練、練習、回週二日,N3,katakana
n3_0944,バレエ,バレエ,ばれえ,バレエ,芭蕾舞、生國作工劑習,N3,katakana
n3_0945,あらそう,争う,あらそう,あらそう,爭礁、爭辯、奮鬥、對抗、競爭,N3,kanji
n3_0946,かち,勝ち,かち,かち,勝利本,N3,kanji
n3_0947,かんぜん,完全,かんぜん,かんぜん,完全、完整、完美、圓滿,N3,kanji
n3_0948,しょう,勝,しょう,しょう,勝利、名勝,N3,kanji
n3_0949,ける,蹴る,ける,ける,踢、沖破、拒絕、駁回,N3,kanji
n3_0950,たま,球,たま,たま,太二,N3,kanji
n3_0951,トラック,トラック,とらっく,トラック,卡車、跑道,N3,katakana
